PPv2 Leaderboard:
Rank | Name | Total PP | Top Play
10052 | Dmitry#6228 | 340.4528917399264 | 62.71785
10053 | Chris#3771 | 340.42362238842713 | 72.467636
10054 | Walkx#2391 | 340.3541921285248 | 102.80086
10055 | Hi#7233 | 340.2383835919332 | 70.837265
10056 | Maple#8815 | 340.22681433052446 | 137.10468
10057 | Dominic#0417 | 340.2017365405467 | 61.633793
10058 | skjoldr464#4640 | 340.1013158155765 | 93.66119
10059 | AstralPhoenixCH#7772 | 339.7418735896369 | 77.38597
10060 | THUNFISCHH#9977 | 339.7139455530083 | 82.88593
10061 | Snackblame#6741 | 339.4716556356535 | 54.993874
10062 | dzhidzhoev#3552 | 339.3620323092553 | 74.53546
10063 | Seff#1799 | 339.2525738837368 | 68.23863
10064 | JordanPlayz158#3572 | 339.0410327051983 | 89.25889
10065 | Aga'S#1473 | 338.95938322376696 | 54.332012
10066 | Solarflare#1112 | 338.90679163028653 | 61.927883
10067 | thetypical#3845 | 338.9047650814772 | 96.806145
10068 | ryxn#0483 | 338.7545934758835 | 96.754326
10069 | bugaclan#3349 | 338.71333835509836 | 94.11435
10070 | Jason#4895 | 338.47348492298676 | 61.38994
10071 | Arapurayil#6374 | 338.46432699417875 | 99.65224
10072 | Yee#9082 | 338.41354466131554 | 89.79401
10073 | Thxtcon#7092 | 338.40403568841396 | 102.09755
10074 | Ayxan#8348 | 338.2739972988385 | 40.09221
10075 | AMIR#7859 | 338.26191995779004 | 51.07938
10076 | Air Conditioner#3326 | 338.2118972378769 | 106.03249
10077 | Wrieed#6954 | 338.1834618838223 | 71.55149
10078 | OneFortyFour#3429 | 338.1438453648026 | 106.43023
10079 | Dinkleberg#5468 | 338.14185057675036 | 53.609043
10080 | Blane#3163 | 338.0995448790871 | 53.665104
10081 | TheGameringOP#7488 | 337.919060980645 | 78.16324
10082 | Deliberate#9622 | 337.8778651908874 | 132.11124
10083 | Elias#5711 | 337.8252232039482 | 41.200794
10084 | Kushal#2630 | 337.7862454792245 | 53.21362
10085 | Ekital#3126 | 337.6732406609287 | 77.31442
10086 | NurAsyikin#3417 | 337.45986127756305 | 68.29515
10087 | Bradyn#0201 | 337.42113222856614 | 74.8098
10088 | Galor279#0238 | 337.4150616010314 | 102.605606
10089 | Cameron#7954 | 337.39475017769297 | 41.55155
10090 | emil#7535 | 337.35730299307045 | 73.608215
10091 | gigi13#7712 | 337.33263828865046 | 105.43035
10092 | Poepvlekjuh#6892 | 337.1096558795471 | 62.209293
10093 | thebuildmaster125#2619 | 337.0842428914072 | 78.249275
10094 | Adarsh#1738 | 337.0580845874036 | 101.75402
10095 | solidaeon#2448 | 336.92107671487133 | 42.146492
10096 | PocketPigeon#6331 | 336.9084347727258 | 70.95029
10097 | droods#9432 | 336.8682003021088 | 108.26775
10098 | fvedot#7279 | 336.6637654418646 | 78.34202
10099 | Erwin#1423 | 336.57341239790674 | 72.932365
10100 | Bruno#2160 | 336.4903004712923 | 81.46609
10101 | Cason#0405 | 336.46180355893995 | 107.16889
10102 | Jason#8827 | 336.4386360936891 | 40.46214
10103 | Jeffrey#1940 | 336.3198765476036 | 108.86938
10104 | mrjvs#7036 | 336.1994022763088 | 91.98543
10105 | ekk22#2335 | 336.11864877216266 | 40.530663
10106 | vencislav#1734 | 335.93500830306897 | 85.66011
10107 | typingJ#7167 | 335.8674831101942 | 53.737385
10108 | Loquerish#0851 | 335.5980861959732 | 83.88582
10109 | Lewdmc#4547 | 335.5796357109374 | 60.44388
10110 | Derumisis#6617 | 335.36839859008785 | 178.08647
10111 | jose#0347 | 335.09592117711094 | 67.74322
10112 | neerkoli#4682 | 335.0696888898175 | 70.08787
10113 | The17thCaillou#4646 | 334.78047734205006 | 92.51628
10114 | Baden#7098 | 334.7103524682966 | 55.45538
10115 | Abhinab#1891 | 334.62608439161255 | 59.031334
10116 | Dolprat#2602 | 334.6137870796577 | 84.1134
10117 | Dieter#8623 | 334.42153763934596 | 61.15572
10118 | Gud#1415 | 334.19412023481215 | 66.07109
10119 | Mateo#6999 | 334.19180780971107 | 75.63529
10120 | ShangaiG#7902 | 334.1890939630515 | 85.19928
10121 | Awesome#0354 | 334.17737138744263 | 79.32868
10122 | Andrey-_-#2658 | 334.1731596979907 | 105.592155
10123 | TrashieL0L#2767 | 334.15660273301694 | 82.639366
10124 | poooooooob#7583 | 334.0865754638672 | 125.67488
10125 | Pen#2579 | 334.0683999289647 | 86.52348
10126 | TheMates#7078 | 334.03715202965043 | 64.93313
10127 | Phichayut#9768 | 333.9234002349954 | 90.95222
10128 | Alex#0738 | 333.84679384722295 | 61.804607
10129 | Krix#7751 | 333.8186079189148 | 112.01978
10130 | Alyson#3592 | 333.79332516130773 | 53.925198
10131 | Safal#1411 | 333.58736061765813 | 65.765114
10132 | Figurial#4449 | 333.5680790135383 | 104.20747
10133 | Just for you osama#0546 | 333.48413549164206 | 49.45983
10134 | LastToFall#5129 | 333.4546743576965 | 92.07369
10135 | Albert#6551 | 333.4498704248352 | 114.864624
10136 | likealitany#4990 | 333.445034502653 | 44.35668
10137 | Funky#6236 | 333.43078572241967 | 70.37364
10138 | Grayson#8454 | 333.3840010681907 | 96.92652
10139 | trashcatt#5673 | 333.25619379264833 | 96.57695
10140 | PUGSIRS#0570 | 333.18809291225705 | 50.71703
10141 | Sinical#2278 | 333.1388594289168 | 96.23033
10142 | Khalid#3697 | 333.0524939744927 | 42.639774
10143 | KJ CHOW#9424 | 332.8096627364329 | 72.16249
10144 | winobit#9313 | 332.77357915906003 | 52.136276
10145 | IamHooman#0928 | 332.69088176935327 | 63.292515
10146 | Jesse#3059 | 332.55642933432495 | 41.47094
10147 | angelinemwah#8049 | 332.39248042045244 | 97.03169
10148 | Gaspar#6487 | 332.3427169150916 | 84.08236
10149 | KidxBulo#7567 | 332.2479660923764 | 98.312035
10150 | Falcon467#8143 | 332.20919893615724 | 101.29938
10151 | 游福#7093 | 332.1112479933987 | 46.07459
10152 | OriginalAccount#6260 | 332.04780775792113 | 84.37698
10153 | K50#5180 | 332.0351645777435 | 53.309536
10154 | MikaelTeh#4180 | 331.9902868053265 | 88.913795
10155 | SirDaev#4305 | 331.9236197851107 | 84.81647
10156 | Viсtoria (BY) MTM#8620 | 331.577601391246 | 34.46315
10157 | Oust#1202 | 331.57707875626755 | 118.83796
10158 | KuyaFlash#7783 | 331.46558781045286 | 86.137085
10159 | bringoff#7299 | 331.4116724208978 | 83.899414
10160 | gill#2160 | 331.39896630218504 | 73.6873
10161 | Alexander#6701 | 331.39272610297394 | 116.540794
10162 | Islam#0501 | 331.39046200979084 | 71.04099
10163 | ADMIN ROOM 3#4080 | 331.3811736619926 | 58.91996
10164 | ʕ•ᴥ•ʔ#4917 | 331.3800628065449 | 72.114426
10165 | ezlife#6505 | 331.1795806221555 | 98.5444
10166 | Johnny#4901 | 330.890626416423 | 83.554054
10167 | Ian#7166 | 330.81728740251316 | 59.414604
10168 | Joshua#1539 | 330.8125953541135 | 100.05481
10169 | lutuyouyo#1710 | 330.53279787455773 | 36.480927
10170 | Derek#4032 | 330.5326651026462 | 73.033035
10171 | Thomas#6434 | 330.42346012268064 | 136.44334
10172 | DirkieDurky#2291 | 330.4194834441032 | 106.26394
10173 | Saoda#0501 | 330.41410922755244 | 49.659622
10174 | sanhoe#4630 | 330.366377661538 | 68.01234
10175 | Elvis#0850 | 330.2808406270354 | 76.52179
10176 | LeM#7654 | 330.2622999922008 | 76.48015
10177 | ulker#6251 | 330.2124795415155 | 79.56462
10178 | Dreamy#5771 | 330.16249061816944 | 90.35314
10179 | boogi3#4396 | 330.0673531561313 | 59.643444
10180 | APtony#0217 | 330.01261536293157 | 67.28429
10181 | IT#9962 | 329.98274642282706 | 47.13759
10182 | Makhi#3807 | 329.9730084560202 | 80.8881
10183 | R G#1761 | 329.91877102086255 | 101.36106
10184 | Lumi#4312 | 329.8600862351129 | 80.66445
10185 | Stella#8547 | 329.806353818512 | 116.12074
10186 | whoeui#9956 | 329.6873828925425 | 101.29548
10187 | Tomas#4980 | 329.5883068229758 | 72.68133
10188 | imagine#1806 | 329.54397522659303 | 169.49431
10189 | Anderson#0543 | 329.4539309409417 | 53.67634
10190 | Mahboob#6904 | 329.24705645111044 | 82.584984
10191 | Mellikyun#7043 | 329.24241753659214 | 95.069435
10192 | P1MPJU1CE420#0454 | 329.0491430139117 | 70.7198
10193 | arthurvanl#2524 | 329.04487335925495 | 75.67509
10194 | Ganelon#9525 | 329.0442940500599 | 92.82516
10195 | Theo#5245 | 329.0428614283514 | 93.38338
10196 | ivanhb#3251 | 328.96369570032346 | 71.98746
10197 | Phoenix Blaze#9160 | 328.861125987417 | 72.869156
10198 | Kartik#0536 | 328.7806319208131 | 29.852306
10199 | D0NMEGA#4037 | 328.6821072793766 | 92.72941
10200 | extremelolftw#1813 | 328.67354276579965 | 84.19454
10201 | Eglarium#1807 | 328.65650626008295 | 67.223724
10202 | Nikos#5718 | 328.4951645849061 | 85.31091
10203 | bryan#9240 | 328.39367913436195 | 70.10371
10204 | i have eaten#7155 | 328.36281373375607 | 70.209984
10205 | Kenzo#0181 | 328.32421486121893 | 66.32574
10206 | Rickson#6016 | 328.245051748206 | 60.38494
10207 | IshanAgarwal88#9511 | 328.2370061527048 | 82.18733
10208 | DatNapk1n47#1938 | 328.2258257225076 | 72.87676
10209 | Kyziq#7048 | 328.1364742149353 | 125.69485
10210 | sleepislife#5039 | 328.0814229627765 | 86.994484
10211 | liberty#8832 | 328.06913129048564 | 62.99301
10212 | weirdo#8062 | 327.910081354024 | 46.597443
10213 | Primo#7508 | 327.76965694658253 | 37.984592
10214 | washen#6402 | 327.76794963210364 | 80.60361
10215 | GhosT#2032 | 327.7433272612597 | 73.91604
10216 | G1nplus#5037 | 327.58933158291654 | 67.80776
10217 | pajari#2010 | 327.5753120034477 | 73.01385
10218 | Bashka#2538 | 327.4702507283935 | 69.95326
10219 | boat#2926 | 327.3040936090213 | 95.187546
10220 | henfaz#5952 | 327.24733211633105 | 56.004677
10221 | Izz#5413 | 327.1617123703003 | 125.46627
10222 | kyle.#9800 | 326.762904765127 | 85.82128
10223 | Lylac#8915 | 326.7605005039368 | 109.70141
10224 | zacharie#2961 | 326.7343965148926 | 196.0376
10225 | arc...#3257 | 326.73365272522494 | 79.90683
10226 | refrigerator#2133 | 326.69604170781594 | 82.63059
10227 | Kinvor#1651 | 326.56772337301913 | 72.671616
10228 | Elgin#4663 | 326.3450174961659 | 34.331707
10229 | Guilherme#5313 | 326.328067354104 | 76.46483
10230 | ChoChomper#3439 | 326.24345305263523 | 128.06393
10231 | Tico#3070 | 326.14314901060493 | 65.60407
10232 | Varuneshwaran#3132 | 325.95953132220336 | 50.118233
10233 | Kaiden#2812 | 325.7646036364024 | 81.3703
10234 | mayovibe#1617 | 325.72845035705535 | 72.17253
10235 | Trying-To-Type#0614 | 325.6702986771416 | 68.23703
10236 | Nope251#3265 | 325.59451810487803 | 61.3044
10237 | Ming#6381 | 325.1249302274094 | 112.768364
10238 | Max#7606 | 324.9635125843724 | 72.50102
10239 | Akaza#4947 | 324.9252159607964 | 112.47532
10240 | Full_Knucles#5797 | 324.8525479830962 | 96.85812
10241 | summerqm#6284 | 324.7366789645429 | 97.89309
10242 | Balarab#2242 | 324.7188214634266 | 65.89462
10243 | Jumbling Mushroom#9154 | 324.67707281613565 | 56.042896
10244 | cattis#0009 | 324.65947433752524 | 77.31422
10245 | teev#3803 | 324.5787525979767 | 91.482056
10246 | sashinexists#8590 | 324.4864186143341 | 74.3346
10247 | Daniyal#3614 | 324.42707141395795 | 69.34382
10248 | devv#6626 | 324.1535276227493 | 100.15859
10249 | Sam#2420 | 324.0933551232406 | 54.63144
10250 | Phobic#6586 | 323.93675491873205 | 94.013535
10251 | Andrew#6844 | 323.8894137573242 | 188.99663
10252 | Syndicat#0025 | 323.84253657614005 | 94.617485
10253 | Lthouvenin#4349 | 323.78317025502565 | 60.53078
10254 | Nhan#1590 | 323.55822416727517 | 47.18661
10255 | Phanthanal#2270 | 323.50313774244904 | 48.003994
10256 | Vishwjeet#1545 | 323.3027569504858 | 53.129025
10257 | skwder#8790 | 323.28738023426644 | 72.20514
10258 | Marc#7763 | 323.23692091273267 | 79.08271
10259 | Zack#7690 | 323.20637205437686 | 100.651726
10260 | Theodorus#4984 | 323.1572289512329 | 92.854225
10261 | Xuanxi#8205 | 323.09353983766397 | 93.987274
10262 | GODnik#3235 | 322.9210846461859 | 65.25614
10263 | Anri#4827 | 322.82224209706663 | 85.09549
10264 | jungkook#3051 | 322.7641817153987 | 82.205536
10265 | dinkie#6203 | 322.64290982263645 | 64.24378
10266 | Joshua#6918 | 322.36292565507887 | 95.340744
10267 | NeK0#8263 | 322.2664807137184 | 54.4011
10268 | Jefftree#8078 | 322.1435158393056 | 72.125626
10269 | Master#4181 | 322.1059798701714 | 82.22463
10270 | Alyson#8535 | 322.0738849836359 | 96.89207
10271 | Raiden#9512 | 321.84178947412886 | 85.75762
10272 | Lorem#0620 | 321.7679840408163 | 38.508812
10273 | JJlee#4138 | 321.7361413595454 | 86.51198
10274 | kyro#7713 | 321.73021983884047 | 112.2454
10275 | Rajat#0083 | 321.4632455253261 | 58.445274
10276 | rayd#1967 | 321.4455614639707 | 69.10838
10277 | DaddyBlockbone#8268 | 321.36119243517146 | 66.77554
10278 | はらきゅん#3370 | 321.33155135288024 | 79.333664
10279 | -Thegamingengine#8161 | 321.31950341771034 | 63.2517
10280 | Harii<3#3686 | 321.2543224521593 | 78.63086
10281 | Dots#7329 | 321.18777739269046 | 74.345375
10282 | jade#2640 | 321.184657862854 | 119.532196
10283 | francy_#5342 | 320.86207157484034 | 76.455
10284 | straid66#2102 | 320.8235316832709 | 79.17464
10285 | Hans#7484 | 320.25784193301394 | 73.80878
10286 | fat#0095 | 320.1814619291364 | 74.917496
10287 | Laquin#5550 | 320.1271293116586 | 80.04535
10288 | Savio#5721 | 319.9502250183097 | 79.470535
10289 | michael#6368 | 319.94758094291683 | 143.36801
10290 | LautaroDavid#8263 | 319.9194023696899 | 125.89757
10291 | Layne#0293 | 319.83805552978515 | 132.30563
10292 | Yellow#7074 | 319.70003546174087 | 60.93116
10293 | OliveTime#4690 | 319.6932174875384 | 78.30641
10294 | Thanh#6297 | 319.6553220729114 | 67.034904
10295 | moulciber#4850 | 319.10873784572186 | 101.84006
10296 | Viv#7374 | 318.94315926389254 | 90.84055
10297 | Wildcatsjules#7194 | 318.87825259971504 | 64.956566
10298 | Cap#5904 | 318.82985667104 | 77.93876
10299 | bubu#9951 | 318.8282434867859 | 128.21707
10300 | Silence_#6818 | 318.7930679431465 | 64.61586
10301 | Goku#7499 | 318.6718593519719 | 77.79277
10302 | software engineer#8654 | 318.6395869852905 | 106.385605
10303 | tranducbao01234#6919 | 318.6335113423573 | 81.070656
10304 | NATHAN#9435 | 318.5368402728326 | 66.45829
10305 | Bruno#1900 | 318.51664527759067 | 70.66509
10306 | Joshua#2094 | 318.4688423080444 | 127.719246
10307 | N4ttx360#3489 | 318.20215388053725 | 57.249794
10308 | Lumish#2845 | 318.1340715324402 | 144.30199
10309 | KlosevenRoyale#1322 | 317.94212643346407 | 101.07718
10310 | Patwal#1965 | 317.8686604740205 | 37.235672
10311 | AlvinGames#3124 | 317.85426894220836 | 59.199
10312 | FallenWraith#5285 | 317.8403930015564 | 121.17967
10313 | Ed#8791 | 317.8158211448173 | 63.78238
10314 | GaPhnix#9546 | 317.701528289037 | 50.887432
10315 | 45a2#8832 | 317.64814364089966 | 132.05182
10316 | Flagmaster69#8542 | 317.63937677607635 | 67.38026
10317 | Rodrigo#7126 | 317.6303327269461 | 86.44187
10318 | Deadlock#4297 | 317.4352231461844 | 70.425896
10319 | GenericallyNamed#3179 | 317.17135586940003 | 94.31708
10320 | Marcdnl#8748 | 317.063392156856 | 57.520462
10321 | HarukiSZN#7029 | 316.995310197986 | 79.122574
10322 | Mohsen#6831 | 316.9121079643756 | 74.61031
10323 | Celly#9759 | 316.8655619049072 | 203.82962
10324 | Justin#4753 | 316.6251788131981 | 108.84591
10325 | Gavin#6764 | 316.5969050692673 | 91.29947
10326 | thekeymaker#9364 | 316.3758424310809 | 76.65243
10327 | M#3151 | 316.23474407015317 | 70.26983
10328 | Mordan#1067 | 316.18617622408544 | 75.14489
10329 | odinman9847#2215 | 316.1211464337411 | 68.63795
10330 | Duuddyy#9568 | 316.0354172781259 | 86.52755
10331 | Pyro814#7064 | 315.9571627768102 | 79.96028
10332 | Abel#0899 | 315.9520786860591 | 46.595425
10333 | Copyright#5319 | 315.92315913872415 | 56.874184
10334 | Iroh#2574 | 315.90467285518196 | 84.8409
10335 | SilFuryn#8186 | 315.8001589035765 | 83.89092
10336 | Danny#6593 | 315.799061462894 | 84.09843
10337 | Cyan#8916 | 315.7578676124573 | 117.88247
10338 | Lop#7076 | 315.71372929812196 | 95.399635
10339 | McClark#9069 | 315.5980076861721 | 56.749584
10340 | Admiral_#5890 | 315.48677658915517 | 68.78975
10341 | Whether#2195 | 315.48523990590667 | 102.05972
10342 | Eman#9361 | 315.4560105154805 | 81.514786
10343 | Arad#0793 | 315.4125925310755 | 78.92256
10344 | qwop20#9467 | 315.39816343002315 | 151.4481
10345 | thekermit#6637 | 315.29524748646674 | 65.5291
10346 | Sober#8869 | 315.094448384239 | 38.212837
10347 | aaron#7691 | 315.0065767214849 | 95.91854
10348 | Committed#1338 | 314.99746748776914 | 91.99745
10349 | Nexuswars#0832 | 314.87200653812357 | 68.89627
10350 | p0tAt0#8046 | 314.80022893696133 | 84.43292
10351 | Adithya#7117 | 314.60005536422733 | 160.26566
10352 | Hoang#4176 | 314.51098155517576 | 119.89769
10353 | Lucid Winter.#1492 | 314.46669903458377 | 52.555832
10354 | Pavle#2384 | 314.3935543730705 | 58.8827
10355 | 6nocturne6#4819 | 314.35377487000204 | 58.22126
10356 | Anna#2389 | 314.2702285319672 | 101.47126
10357 | Swisserfound#5874 | 314.25395273375017 | 83.08119
10358 | nicbat#4139 | 314.1869644966125 | 132.20322
10359 | jt#0681 | 314.17861052125977 | 54.610325
10360 | oscu#0100 | 314.0603950131042 | 54.748936
10361 | JamieQew#4354 | 314.045245803749 | 89.53045
10362 | Yoik#8081 | 313.94336085548736 | 75.752464
10363 | chit#5953 | 313.74341425538654 | 29.134846
10364 | CamilleN.C.N#9946 | 313.6413836241959 | 59.19175
10365 | Marthollo#7271 | 313.6047962414212 | 59.257908
10366 | Trubiso#2094 | 313.5413607589722 | 122.25484
10367 | Grimtin10#3841 | 313.4738966010979 | 76.85202
10368 | Bad#9219 | 313.45895154303474 | 66.6133
10369 | LJamesM#2581 | 313.45416699683756 | 122.36456
10370 | plu#7454 | 313.45370545044346 | 66.33239
10371 | seirakitsune#9210 | 313.44834658534506 | 94.02838
10372 | soft#6724 | 313.4385637676564 | 33.2531
10373 | 1224#9559 | 313.3136315668933 | 75.80693
10374 | Abby#8443 | 313.18782207019024 | 76.91052
10375 | sournut69#3941 | 313.17013585605343 | 60.428837
10376 | Present_Mic_Stan#0685 | 313.0039911173287 | 71.05121
10377 | YourBoiCalm#9534 | 312.9591500309593 | 54.489418
10378 | samnj#9617 | 312.8738583388449 | 80.10236
10379 | oliver#9707 | 312.8447197986309 | 52.96301
10380 | l1tty#6517 | 312.7526006777954 | 97.949104
10381 | bentong95923#6640 | 312.6847845016474 | 69.37844
10382 | keikuuuu#6768 | 312.5730706867125 | 101.0436
10383 | dittu#8244 | 312.5684055629739 | 64.47038
10384 | cabbage_fork#8363 | 312.5487259803772 | 124.60407
10385 | Taye#7407 | 312.48628791981554 | 73.684044
10386 | ReckonSoul#1904 | 312.4291778381418 | 68.173195
10387 | VortexWizrd#0385 | 312.36089191389385 | 91.96372
10388 | Joshua#5172 | 312.3351121496124 | 97.05823
10389 | Ellie#3017 | 312.13584465026855 | 190.76212
10390 | Paturages#5347 | 312.0651980712433 | 100.02103
10391 | Krisper#3436 | 311.85231889131927 | 102.38015
10392 | 404Error#3215 | 311.831315814209 | 127.7579
10393 | Joey#6808 | 311.751166027832 | 127.91699
10394 | Aarav#3903 | 311.73436856124135 | 162.4142
10395 | maxn#9456 | 311.6876219215393 | 140.5326
10396 | traxaber#2449 | 311.6058042938232 | 134.30646
10397 | pugsalt#7687 | 311.5639884216308 | 120.78932
10398 | Benjamin#9290 | 311.5436895629883 | 119.35626
10399 | Venkinta#3515 | 311.4697758591919 | 95.32491
10400 | Mr.#9627 | 311.45059202465825 | 80.26682
10401 | Nigel#3269 | 311.4235681692335 | 81.253334
10402 | Abhimanyu#6748 | 311.1372324929596 | 48.8507
10403 | afregistry#7494 | 311.1066821282425 | 96.686104
10404 | Erica#0533 | 311.09393268114485 | 86.13345
10405 | DISPLAY1NAME#1839 | 311.0843585395813 | 116.52162
10406 | Stinger#9133 | 310.85273182556773 | 62.05463
10407 | Prem#1046 | 310.8378622471924 | 93.352234
10408 | PK29#8905 | 310.8340596770289 | 62.646965
10409 | piByte01#7778 | 310.8063878495469 | 88.50188
10410 | BRILLIANTPEBBLES#4929 | 310.7769193627232 | 106.11066
10411 | onokr#2220 | 310.7335013031006 | 134.42424
10412 | Lemon#3068 | 310.6647578569641 | 99.30804
10413 | morcmorc#5569 | 310.59656929662015 | 54.450386
10414 | Rye#0406 | 310.4233777591217 | 57.356537
10415 | Stephanie1111#8500 | 310.40752420076814 | 81.00764
10416 | Beachill#7602 | 310.3716505432129 | 168.79071
10417 | nqxt#1821 | 310.2706118205765 | 80.89868
10418 | ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞Innumerate#5021 | 310.2680837092705 | 99.2344
10419 | Gabriel#3854 | 310.08169210918425 | 119.30814
10420 | IZMMH#6309 | 309.9536536359522 | 84.99064
10421 | Day At Midnight#6399 | 309.9172705344734 | 103.16813
10422 | Giemah#9436 | 309.844694763313 | 85.15015
10423 | Heitor#1333 | 309.59827728995765 | 82.6756
10424 | Matthew#6733 | 309.48298120270164 | 54.18493
10425 | hs#4342 | 309.47835611343385 | 161.56279
10426 | rakim#7918 | 309.43472129000054 | 93.30556
10427 | Aadil#8409 | 309.3372551869238 | 69.5754
10428 | Doe#3703 | 309.21261280886836 | 113.954414
10429 | Merry#4127 | 309.21028684848415 | 78.82487
10430 | Jacob#9328 | 309.00013950060804 | 63.950928
10431 | fskt#8301 | 308.9397102355957 | 183.94202
10432 | Deflexer#2624 | 308.78572527072265 | 89.6809
10433 | Naruto07662#7159 | 308.7354821488495 | 90.78334
10434 | jerico#2582 | 308.50730277375834 | 53.714672
